E [keV], sigma [10^22 cm^-2]
10.605   0.00799196
10.615   0.00796933
10.625   0.00794724
10.635   0.00792460
10.645   0.00790256
10.655   0.00787986
10.665   0.00785778
10.675   0.00783631
10.685   0.00781360
10.695   0.00779216
10.705   0.00777009
10.715   0.00774751
10.725   0.00772718
10.735   0.00770509
10.745   0.00768360
10.755   0.00766214
10.765   0.00764067
10.775   0.00761859
10.785   0.00759837
10.795   0.00757742
10.805   0.00755594
10.815   0.00753564
10.825   0.00751355
10.835   0.00749396
10.845   0.00747302
10.855   0.00745219
10.865   0.00743191
10.875   0.00741101
10.885   0.00739067
10.895   0.00736984
10.905   0.00734955
10.915   0.00732992
10.925   0.00731082
10.935   0.00728989
10.945   0.00726970
10.955   0.00725121
10.965   0.00723024
10.975   0.00721058
10.985   0.00719153
10.995   0.00717180
11.005   0.00715095
11.015   0.00713248
11.025   0.00711396
11.035   0.00709377
11.045   0.00707454
11.055   0.00705545
11.065   0.00703523
11.075   0.00701670
11.085   0.00699823
11.095   0.00697856
11.105   0.00696066
11.115   0.00694164
11.125   0.00692316
11.135   0.00690398
11.145   0.00688550
11.155   0.00686757
11.165   0.00684853
11.175   0.00683061
11.185   0.00681159
11.195   0.00679305
11.205   0.00677582
11.215   0.00675785
11.225   0.00673881
11.235   0.00672148
11.245   0.00670357
11.255   0.00668509
11.265   0.00666780
11.275   0.00665051
11.285   0.00663324
11.295   0.00661416
11.305   0.00659746
11.315   0.00658076
11.325   0.00656225
11.335   0.00654551
11.345   0.00652762
11.355   0.00651090
11.365   0.00649308
11.375   0.00647639
11.385   0.00645968
11.395   0.00644240
11.405   0.00642506
11.415   0.00640838
11.425   0.00639167
11.435   0.00637439
11.445   0.00635819
11.455   0.00634153
11.465   0.00632483
11.475   0.00630814
11.485   0.00629204
11.495   0.00627595
11.505   0.00625926
11.515   0.00624256
11.525   0.00622763
11.535   0.00620977
11.545   0.00619488
11.555   0.00617817
11.565   0.00616315
11.575   0.00614594
11.585   0.00613102
11.595   0.00611493
11.605   0.00609879
11.615   0.00608333
11.625   0.00606727
11.635   0.00605168
11.645   0.00603627
11.655   0.00602068
11.665   0.00600522
11.675   0.00599032
11.685   0.00597351
11.695   0.00595924
11.705   0.00594375
11.715   0.00592888
11.725   0.00591331
11.735   0.00589899
11.745   0.00588413
11.755   0.00586799
11.765   0.00585428
11.775   0.00583757
11.785   0.00582452
11.795   0.00580837
11.805   0.00579466
11.815   0.00577979
11.825   0.00576481
11.835   0.00574988
11.845   0.00573559
11.855   0.00572127
11.865   0.00570697
11.875   0.00569206
11.885   0.00567775
11.895   0.00566345
11.905   0.00564915
11.915   0.00563479
11.925   0.00562110
11.935   0.00560679
11.945   0.00559191
11.955   0.00557942
11.965   0.00556503
11.975   0.00555070
11.985   0.00553702
11.995   0.00552328
12.005   0.00550899
12.015   0.00549647
12.025   0.00548157
12.035   0.00546841
12.045   0.00545412
12.055   0.00544107
12.065   0.00542786
12.075   0.00541418
12.085   0.00540049
12.095   0.00538734
12.105   0.00537483
12.115   0.00535994
12.125   0.00534730
12.135   0.00533426
12.145   0.00532169
12.155   0.00530799
12.165   0.00529486
12.175   0.00528177
12.185   0.00526865
12.195   0.00525554
12.205   0.00524301
12.215   0.00522991
12.225   0.00521737
12.235   0.00520426
12.245   0.00519171
12.255   0.00517859
12.265   0.00516609
12.275   0.00515360
12.285   0.00514104
12.295   0.00512792
12.305   0.00511715
12.315   0.00510344
12.325   0.00509153
12.335   0.00507898
12.345   0.00506648
12.355   0.00505513
12.365   0.00504260
12.375   0.00502952
12.385   0.00501696
12.395   0.00500570
12.405   0.00499373
12.415   0.00498058
12.425   0.00496990
12.435   0.00495734
12.445   0.00494544
12.455   0.00493350
12.465   0.00492101
12.475   0.00490965
12.485   0.00489772
12.495   0.00488702
12.505   0.00487440
12.515   0.00486248
12.525   0.00485118
12.535   0.00484043
12.545   0.00482795
12.555   0.00481718
12.565   0.00480527
12.575   0.00479335
12.585   0.00478264
12.595   0.00477011
12.605   0.00475935
12.615   0.00474800
12.625   0.00473791
12.635   0.00472540
12.645   0.00471468
12.655   0.00470332
12.665   0.00469201
12.675   0.00468067
12.685   0.00466991
12.695   0.00465860
12.705   0.00464850
12.715   0.00463716
12.725   0.00462635
12.735   0.00461443
12.745   0.00460429
12.755   0.00459360
12.765   0.00458288
12.775   0.00457210
12.785   0.00456141
12.795   0.00455065
12.805   0.00453995
12.815   0.00452917
12.825   0.00451906
12.835   0.00450836
12.845   0.00449756
12.855   0.00448685
12.865   0.00447672
12.875   0.00446658
12.885   0.00445524
12.895   0.00444450
12.905   0.00443559
12.915   0.00442486
12.925   0.00441472
12.935   0.00440459
12.945   0.00439383
12.955   0.00438490
12.965   0.00437357
12.975   0.00436339
12.985   0.00435263
12.995   0.00434371
13.005   0.00433359
13.015   0.00432284
13.025   0.00431390
13.035   0.00430378
13.045   0.00429306
13.055   0.00428413
13.065   0.00427397
13.075   0.00426442
13.085   0.00425429
13.095   0.00424475
13.105   0.00423522
13.115   0.00422506
13.125   0.00421613
13.135   0.00420602
13.145   0.00419703
13.155   0.00418691
13.165   0.00417795
13.175   0.00416723
13.185   0.00415888
13.195   0.00414995
13.205   0.00413976
13.215   0.00413029
13.225   0.00412015
13.235   0.00411179
13.245   0.00410228
13.255   0.00409272
13.265   0.00408371
13.275   0.00407360
13.285   0.00406525
13.295   0.00405692
13.305   0.00404614
13.315   0.00403842
13.325   0.00402889
